50000001,PA,Independent,Somewhat conservative,Protestant,Never,Very concerned
70000644,TX,Independent,Somewhat liberal,"Catholic, Roman Catholic",Once in a while,Not at all concerned
70000645,WY,Republican,Somewhat liberal,Mormon (Church of Jesus Christ of Latter-Day Saints/LDS),Never,Not at all concerned
70000646,TX,Democrat,Moderate,Nothing in particular,Never,Very concerned
70000648,CA,Republican,Somewhat conservative,Protestant,Never,Not very concerned
70000649,CA,Republican,Very liberal,Christian (Just Christian),Every time,Not at all concerned
70000650,CA,Democrat,Very liberal,Nothing in particular,Every time,Somewhat concerned
70000651,WA,Independent,Somewhat conservative,Protestant,Never,Not at all concerned
70000652,CA,Democrat,Moderate,Agnostic,Every time,Not very concerned
70000653,CA,Democrat,Moderate,"Catholic, Roman Catholic",Never,Not very concerned
70000654,CA,Don't know,Somewhat liberal,Atheist,Every time,Not at all concerned
70000655,CA,Independent,Moderate,"Catholic, Roman Catholic",Every time,Very concerned
70000657,CA,Independent,Somewhat conservative,Christian (Just Christian),Almost every time,Not at all concerned
70000658,WA,Democrat,Very liberal,Nothing in particular,Every time,Somewhat concerned
70000659,CA,Independent,Somewhat conservative,Refused,Never,Somewhat concerned
70000661,AK,Independent,Somewhat liberal,"Catholic, Roman Catholic",Never,Somewhat concerned
70000662,AZ,Independent,Somewhat liberal,"Catholic, Roman Catholic",Not applicable/Does not have vaginal intercourse/sex,Very concerned
70000663,CA,Republican,Very conservative,"Catholic, Roman Catholic",Not applicable/Does not have vaginal intercourse/sex,Not at all concerned
70000664,WA,Democrat,Very liberal,Hindu,Not applicable/Does not have vaginal intercourse/sex,Somewhat concerned
70000665,CA,Independent,Somewhat liberal,Agnostic,Almost every time,Not at all concerned
70000666,AZ,Independent,Moderate,Nothing in particular,Every time,Not at all concerned
70000667,CA,Republican,Somewhat conservative,Protestant,Almost every time,Very concerned
70000668,HI,Independent,Somewhat liberal,Nothing in particular,Every time,Very concerned
70000669,UT,Democrat,Very liberal,Nothing in particular,Refused,Not very concerned
70000670,OR,Republican,Moderate,"Catholic, Roman Catholic",Never,Not very concerned
70000671,CA,Independent,Very conservative,"Catholic, Roman Catholic",Every time,Not at all concerned
70000673,CA,Democrat,Somewhat liberal,Christian (Just Christian),Every time,Very concerned
70000674,WA,Republican,Somewhat conservative,Christian (Just Christian),Once in a while,Not very concerned
70000675,AZ,Independent,Moderate,Nothing in particular,Never,Very concerned
70000676,AZ,Democrat,Moderate,"Catholic, Roman Catholic",Never,Very concerned
70000677,NV,Democrat,Somewhat conservative,Protestant,Every time,Very concerned
70000678,CA,Republican,Somewhat conservative,Christian (Just Christian),Every time,Not at all concerned
70000679,CA,Independent,Moderate,Nothing in particular,Never,Very concerned
70000680,CO,Republican,Somewhat conservative,"Catholic, Roman Catholic",Not applicable/Does not have vaginal intercourse/sex,Not very concerned
70000681,SC,Republican,Very conservative,Baptist,Never,Not very concerned
70000682,TN,Republican,Very conservative,Christian (Just Christian),Never,Not at all concerned
70000683,FL,Independent,Moderate,Protestant,Never,Not very concerned
70000685,MA,Independent,Refused,"Orthodox (Eastern, Greek, Russian, Armenian, etc)",Refused,Very concerned
70000688,MI,Independent,Somewhat conservative,Refused,Never,Not at all concerned
70000689,KY,Democrat,Very liberal,Nothing in particular,Every time,Not very concerned
70000690,NY,Don't know,Moderate,"Catholic, Roman Catholic",Not applicable/Does not have vaginal intercourse/sex,Not very concerned
70000691,FL,Independent,Somewhat liberal,Christian (Just Christian),Never,Not at all concerned
70000692,KY,Republican,Moderate,Protestant,Every time,Very concerned
70000693,CT,Republican,Somewhat conservative,Christian (Just Christian),Once in a while,Not very concerned
70000694,GA,Independent,Somewhat conservative,Christian (Just Christian),Almost every time,Not at all concerned
70000696,NY,Independent,Somewhat conservative,"Catholic, Roman Catholic",Never,Very concerned
70000697,PA,Independent,Moderate,Episcopalian or Anglican,Never,Somewhat concerned
70000698,PA,Democrat,Somewhat liberal,"Catholic, Roman Catholic",Every time,Very concerned
70000699,TX,Republican,Somewhat conservative,Christian (Just Christian),Never,Not at all concerned
70000700,MI,Democrat,Somewhat liberal,Non-denominational or Independent Church,Every time,Not very concerned
70000701,TX,Democrat,Somewhat liberal,"Catholic, Roman Catholic",Every time,Very concerned
70000703,OH,Democrat,Somewhat liberal,Agnostic,Every time,Very concerned
70000704,WA,Democrat,Very liberal,Agnostic,Every time,Somewhat concerned
70000705,TX,Independent,Very liberal,Muslim/Islamic,Every time,Very concerned
70000706,IL,Independent,Somewhat conservative,Nothing in particular,Once in a while,Somewhat concerned
70000707,PA,Republican,Somewhat conservative,Christian (Just Christian),Every time,Somewhat concerned
70000708,IL,Independent,Very liberal,Protestant,Never,Not at all concerned
70000709,CA,Independent,Somewhat liberal,Nothing in particular,Almost every time,Not very concerned
70000710,TX,Democrat,Moderate,Nothing in particular,Once in a while,Somewhat concerned
70000711,IN,Republican,Somewhat conservative,"Catholic, Roman Catholic",Almost every time,Not at all concerned
70000712,NY,Republican,Somewhat conservative,"Catholic, Roman Catholic",Every time,Not at all concerned
70000716,NJ,Independent,Somewhat liberal,Nothing in particular,Once in a while,Very concerned
70000717,CO,Democrat,Moderate,Christian (Just Christian),Not applicable/Does not have vaginal intercourse/sex,Not at all concerned
70000718,MN,Democrat,Somewhat liberal,Christian (Just Christian),Every time,Somewhat concerned
70000719,ID,Republican,Moderate,"Catholic, Roman Catholic",Never,Not very concerned
70000720,TX,Independent,Moderate,Nothing in particular,Never,Not very concerned
70000723,VA,Republican,Moderate,Christian (Just Christian),Every time,Very concerned
70000724,NY,Independent,Moderate,Nothing in particular,Never,Somewhat concerned
70000725,MD,Republican,Somewhat conservative,Episcopalian or Anglican,Never,Not very concerned
70000726,CO,Democrat,Somewhat liberal,Christian (Just Christian),Every time,Very concerned
70000727,UT,Democrat,Somewhat conservative,"Church of Christ, or Disciples of Christ (Christian Church)",Once in a while,Very concerned
70000728,MD,Democrat,Somewhat liberal,Nothing in particular,Never,Somewhat concerned
70000729,TN,Democrat,Moderate,Christian (Just Christian),About half the time,Not very concerned
70000730,SC,Republican,Somewhat conservative,Protestant,Never,Somewhat concerned
70000731,FL,Republican,Very conservative,Christian (Just Christian),Every time,Very concerned
70000733,CO,Republican,Moderate,Agnostic,Once in a while,Not at all concerned
70000734,FL,Independent,Somewhat liberal,Christian (Just Christian),Every time,Very concerned
70000735,MO,Democrat,Moderate,Nothing in particular,Every time,Not very concerned
70000736,MO,Democrat,Moderate,Protestant,About half the time,Somewhat concerned
70000738,TX,Independent,Moderate,Christian (Just Christian),Never,Not at all concerned
70000740,MI,Independent,Moderate,Protestant,Never,Not at all concerned
70000743,NY,Independent,Very conservative,"Catholic, Roman Catholic",Not applicable/Does not have vaginal intercourse/sex,Not at all concerned
70000744,MD,Democrat,Somewhat liberal,Protestant,Never,Very concerned
70000748,MI,Republican,Very conservative,Agnostic,Every time,Somewhat concerned
70000749,NJ,Independent,Moderate,Baptist,Every time,Somewhat concerned
70000750,NY,Independent,Moderate,Christian (Just Christian),Every time,Very concerned
70000752,NY,Republican,Somewhat conservative,Nothing in particular,Never,Not at all concerned
70000753,MS,Republican,Moderate,Evangelical,Every time,Not at all concerned
70000754,CA,Democrat,Somewhat conservative,Christian (Just Christian),Almost every time,Very concerned
70000755,IL,Republican,Very conservative,"Catholic, Roman Catholic",Never,Very concerned
70000757,KS,Independent,Moderate,Atheist,Every time,Somewhat concerned
70000758,NY,Independent,Somewhat liberal,Jewish/Judaism,Never,Not at all concerned
70000759,MN,Democrat,Somewhat liberal,Agnostic,Every time,Very concerned
70000760,NJ,Independent,Somewhat liberal,"Catholic, Roman Catholic",Not applicable/Does not have vaginal intercourse/sex,Very concerned
70000761,AR,Democrat,Somewhat conservative,"Pentecostal (Assemblies of God, Four-Square Gospel)",Not applicable/Does not have vaginal intercourse/sex,Not very concerned
70000762,FL,Democrat,Somewhat liberal,"Catholic, Roman Catholic",Never,Not at all concerned
70000763,MN,Republican,Very conservative,Christian (Just Christian),Not applicable/Does not have vaginal intercourse/sex,Not at all concerned
70000764,NM,Independent,Somewhat liberal,Protestant,Almost every time,Not at all concerned
70000765,AL,Republican,Very conservative,Protestant,Once in a while,Not at all concerned
70000766,LA,Republican,Very conservative,Baptist,Never,Not at all concerned
70000767,MI,Republican,Somewhat conservative,Protestant,Every time,Somewhat concerned
70000768,MI,Democrat,Somewhat liberal,Protestant,Not applicable/Does not have vaginal intercourse/sex,Very concerned
70000769,IL,Democrat,Very liberal,Protestant,Every time,Very concerned
70000770,TX,Republican,Very liberal,Buddhist,Once in a while,Not at all concerned
70000771,IA,Republican,Somewhat conservative,Protestant,Every time,Somewhat concerned
70000772,MO,Independent,Very liberal,Christian (Just Christian),Every time,Somewhat concerned
70000773,IN,Democrat,Somewhat conservative,"Catholic, Roman Catholic",Once in a while,Not very concerned
70000774,NC,Republican,Somewhat conservative,Christian (Just Christian),Not applicable/Does not have vaginal intercourse/sex,Very concerned
70000775,TX,Republican,Moderate,"Catholic, Roman Catholic",Almost every time,Somewhat concerned
70000776,MD,Democrat,Moderate,"Catholic, Roman Catholic",Once in a while,Very concerned
70000777,FL,Republican,Moderate,Christian (Just Christian),Once in a while,Not at all concerned
70000778,TX,Independent,Somewhat liberal,Non-denominational or Independent Church,Every time,Very concerned
70000779,KS,Republican,Refused,"Pentecostal (Assemblies of God, Four-Square Gospel)",Refused,Very concerned
70000780,IL,Democrat,Moderate,Nothing in particular,Every time,Somewhat concerned
70000781,KS,Democrat,Very liberal,Nothing in particular,Refused,Very concerned
70000783,IA,Democrat,Moderate,Protestant,Every time,Somewhat concerned
70000784,MN,Democrat,Somewhat liberal,Protestant,Never,Not very concerned
70000785,IL,Independent,Moderate,"Catholic, Roman Catholic",Never,Very concerned
70000786,IL,Republican,Moderate,Christian (Just Christian),Every time,Somewhat concerned
70000787,GA,Democrat,Moderate,Baptist,Every time,Not very concerned
70000788,IL,Republican,Somewhat conservative,Nothing in particular,Never,Not very concerned
70000789,MO,Republican,Moderate,Protestant,Almost every time,Not very concerned
70000790,TX,Independent,Somewhat liberal,Refused,Never,Very concerned
70000791,OK,Republican,Very conservative,Christian (Just Christian),About half the time,Not at all concerned
70000793,FL,Independent,Moderate,"Catholic, Roman Catholic",Never,Not at all concerned
70000794,CA,Independent,Somewhat liberal,"Catholic, Roman Catholic",Once in a while,Not at all concerned
70000796,TX,Republican,Somewhat conservative,Protestant,Almost every time,Not very concerned
70000798,AL,Republican,Very conservative,Christian (Just Christian),Not applicable/Does not have vaginal intercourse/sex,Not at all concerned
70000799,TX,Democrat,Moderate,"Catholic, Roman Catholic",Every time,Somewhat concerned
70000800,TX,Democrat,Moderate,Nothing in particular,Every time,Not very concerned
70000802,NC,Democrat,Somewhat liberal,"Catholic, Roman Catholic",Never,Somewhat concerned
70000803,NC,Democrat,Somewhat liberal,Christian (Just Christian),Refused,Not at all concerned
70000804,LA,Democrat,Moderate,"Catholic, Roman Catholic",Almost every time,Somewhat concerned
70000805,OK,Democrat,Moderate,Hindu,Never,Very concerned
70000806,TX,Republican,Somewhat liberal,Christian (Just Christian),Every time,Not at all concerned
70000807,CT,Independent,Very conservative,Nothing in particular,Every time,Very concerned
70000808,CT,Independent,Moderate,Christian (Just Christian),Every time,Very concerned
70000809,NY,Republican,Somewhat conservative,Protestant,Never,Not at all concerned
70000810,MI,Democrat,Very liberal,Baptist,Every time,Not at all concerned
70000811,TN,Independent,Moderate,Christian (Just Christian),Every time,Somewhat concerned
70000812,TX,Independent,Very liberal,Nothing in particular,Never,Not at all concerned
70000813,PA,Democrat,Moderate,Nothing in particular,Every time,Very concerned
70000814,FL,Democrat,Somewhat liberal,Christian (Just Christian),Every time,Not at all concerned
70000815,AL,Independent,Moderate,"Catholic, Roman Catholic",Every time,Very concerned
70000816,PA,Republican,Moderate,Christian (Just Christian),Once in a while,Not very concerned
70000822,TX,Democrat,Moderate,Christian (Just Christian),Never,Not very concerned
70000823,TX,Democrat,Very conservative,Protestant,Once in a while,Somewhat concerned
70000825,NE,Independent,Moderate,Atheist,Once in a while,Not very concerned
70000826,CA,Democrat,Very conservative,Christian (Just Christian),Almost every time,Somewhat concerned
70000827,NC,Refused,Moderate,Christian (Just Christian),Refused,Very concerned
70000829,FL,Republican,Somewhat liberal,Christian (Just Christian),Almost every time,Somewhat concerned
70000831,TN,Democrat,Somewhat liberal,Protestant,Every time,Somewhat concerned
70000832,CA,Republican,Somewhat conservative,Protestant,Every time,Not at all concerned
70000835,FL,Democrat,Moderate,"Catholic, Roman Catholic",Never,Very concerned
70000836,TX,Independent,Moderate,Nothing in particular,Almost every time,Not very concerned
70000837,TX,Republican,Moderate,Christian (Just Christian),Almost every time,Very concerned
70000838,MN,Democrat,Very liberal,Baptist,Never,Not very concerned
70000841,MS,Republican,Very conservative,Christian (Just Christian),Never,Not at all concerned
70000842,TX,Democrat,Somewhat liberal,Christian (Just Christian),Never,Somewhat concerned
70000844,MS,Democrat,Very liberal,Methodist,Every time,Not applicable/don't believe in birth control
70000846,CA,Democrat,Somewhat liberal,"Catholic, Roman Catholic",Every time,Somewhat concerned
70000847,AL,Democrat,Somewhat liberal,Atheist,Every time,Somewhat concerned
70000848,GA,Republican,Very liberal,"Catholic, Roman Catholic",About half the time,Not very concerned
70000849,LA,Republican,Somewhat conservative,Baptist,Every time,Not at all concerned
70000850,MT,Democrat,Moderate,"Catholic, Roman Catholic",About half the time,Somewhat concerned
70000851,WI,Democrat,Moderate,Nothing in particular,Never,Very concerned
70000852,AZ,Republican,Somewhat conservative,Christian (Just Christian),Every time,Very concerned
70000853,ND,Independent,Moderate,Nothing in particular,Every time,Somewhat concerned
70000854,TX,Republican,Very conservative,Protestant,Once in a while,Not at all concerned
70000855,CO,Independent,Moderate,Protestant,Never,Somewhat concerned
70000856,WV,Democrat,Moderate,"Catholic, Roman Catholic",Every time,Not at all concerned
70000857,CA,Democrat,Very liberal,Protestant,Never,Not at all concerned
70000859,CA,Independent,Somewhat conservative,"Catholic, Roman Catholic",Every time,Somewhat concerned
70000860,CT,Other,Moderate,Nothing in particular,Never,Not at all concerned
70000861,ID,Republican,Somewhat conservative,"Catholic, Roman Catholic",Never,Very concerned
70000862,TX,Democrat,Very liberal,Refused,Once in a while,Very concerned
70000863,WA,Refused,Refused,Jehovah's Witness,Not applicable/Does not have vaginal intercourse/sex,Not at all concerned
70000864,CA,Republican,Somewhat conservative,Nothing in particular,Every time,Not at all concerned
70000867,NY,Republican,Somewhat conservative,Protestant,Every time,Not at all concerned
70000868,SC,Independent,Somewhat liberal,"Catholic, Roman Catholic",Every time,Somewhat concerned
70000869,FL,Republican,Very conservative,"Catholic, Roman Catholic",Never,Somewhat concerned
70000871,TX,Independent,Somewhat liberal,Nothing in particular,Every time,Somewhat concerned
70000873,FL,Democrat,Moderate,Christian (Just Christian),Never,Somewhat concerned
70000877,CA,Republican,Moderate,Christian (Just Christian),Never,Not at all concerned
70000879,CA,Independent,Moderate,Seventh-Day Adventist,Not applicable/Does not have vaginal intercourse/sex,Somewhat concerned
70000880,IL,Democrat,Moderate,Nothing in particular,Every time,Very concerned
70000881,MO,Independent,Somewhat conservative,Christian (Just Christian),Never,Somewhat concerned
70000882,CA,Democrat,Somewhat liberal,Nothing in particular,About half the time,Very concerned
70000883,AZ,Democrat,Somewhat liberal,Atheist,Every time,Very concerned
70000885,MN,Republican,Moderate,Protestant,Not applicable/Does not have vaginal intercourse/sex,Somewhat concerned
70000886,CA,Democrat,Very liberal,Non-denominational or Independent Church,Almost every time,Very concerned
70000887,NC,Democrat,Very liberal,Presbyterian,Every time,Very concerned
70000892,PA,Republican,Very conservative,Christian (Just Christian),Not applicable/Does not have vaginal intercourse/sex,Not at all concerned
70000893,PA,Republican,Moderate,Protestant,Never,Very concerned
70000894,PA,Democrat,Very liberal,Nothing in particular,Every time,Very concerned
70000896,PA,Democrat,Moderate,"Catholic, Roman Catholic",About half the time,Somewhat concerned
70000898,NY,Republican,Moderate,Protestant,About half the time,Very concerned
70000900,NE,Refused,Very conservative,Protestant,Not applicable/Does not have vaginal intercourse/sex,Not at all concerned
70000901,NY,Republican,Moderate,"Catholic, Roman Catholic",Once in a while,Not very concerned
70000902,IL,Democrat,Somewhat liberal,"Catholic, Roman Catholic",Almost every time,Not very concerned
70000903,IN,Republican,Very conservative,Protestant,Almost every time,Not very concerned
70000904,VA,Independent,Somewhat liberal,"Catholic, Roman Catholic",Every time,Not very concerned
70000906,IL,Republican,Somewhat conservative,Protestant,Not applicable/Does not have vaginal intercourse/sex,Not at all concerned
70000907,MO,Independent,Moderate,Nothing in particular,Never,Very concerned
70000908,MT,Republican,Moderate,Christian (Just Christian),Almost every time,Not very concerned
70000910,FL,Independent,Moderate,Nothing in particular,Every time,Somewhat concerned
70000911,CA,Independent,Moderate,"Catholic, Roman Catholic",Every time,Very concerned
70000912,NM,Democrat,Very liberal,Atheist,Almost every time,Very concerned
70000913,AR,Republican,Somewhat conservative,Buddhist,Every time,Very concerned
70000914,FL,Republican,Very conservative,"Catholic, Roman Catholic",Never,Somewhat concerned
70000915,AZ,Independent,Moderate,Nothing in particular,Never,Not applicable/don't believe in birth control
70000916,CA,Democrat,Very liberal,Jewish/Judaism,Never,Very concerned
70000917,IN,Independent,Somewhat liberal,Agnostic,Never,Somewhat concerned
70000918,MO,Republican,Somewhat liberal,"Catholic, Roman Catholic",Never,Very concerned
70000919,CA,Democrat,Very conservative,"Catholic, Roman Catholic",About half the time,Not very concerned
70000920,CA,Democrat,Moderate,"Catholic, Roman Catholic",Every time,Very concerned
70000921,OR,Democrat,Somewhat liberal,Christian (Just Christian),Almost every time,Not very concerned
70000922,MT,Democrat,Moderate,Christian (Just Christian),Every time,Somewhat concerned
70000923,PA,Republican,Very conservative,Protestant,Never,Somewhat concerned
70000924,TN,Democrat,Very liberal,Christian (Just Christian),Not applicable/Does not have vaginal intercourse/sex,Not at all concerned
70000926,IL,Democrat,Moderate,Baptist,Not applicable/Does not have vaginal intercourse/sex,Not applicable/don't believe in birth control
70000928,IL,Independent,Moderate,Christian (Just Christian),Every time,Somewhat concerned
70000931,KY,Republican,Somewhat liberal,"Church of Christ, or Disciples of Christ (Christian Church)",Once in a while,Not very concerned
70000933,TX,Democrat,Somewhat conservative,Christian (Just Christian),Every time,Somewhat concerned
70000934,CA,Democrat,Somewhat liberal,Atheist,Every time,Somewhat concerned
70000935,FL,Independent,Very conservative,Christian (Just Christian),Never,Very concerned
70000936,ME,Republican,Very conservative,Protestant,Almost every time,Somewhat concerned
70000937,NV,Republican,Very conservative,Episcopalian or Anglican,About half the time,Very concerned
70000938,TX,Democrat,Moderate,Nothing in particular,Never,Very concerned
70000939,MI,Republican,Somewhat conservative,Christian (Just Christian),Almost every time,Somewhat concerned
70000940,TX,Republican,Very conservative,Atheist,Every time,Not at all concerned
70000941,CO,Republican,Somewhat liberal,"Catholic, Roman Catholic",Once in a while,Not very concerned
70000942,AZ,Democrat,Somewhat liberal,"Catholic, Roman Catholic",Every time,Not at all concerned
70000943,TX,Republican,Moderate,Nothing in particular,Not applicable/Does not have vaginal intercourse/sex,Very concerned
70000945,ID,Democrat,Very liberal,Nothing in particular,Never,Very concerned
70000946,PA,Refused,Somewhat conservative,Baptist,Every time,Not at all concerned
70000947,FL,Republican,Somewhat conservative,"Catholic, Roman Catholic",Every time,Not at all concerned
70000948,NJ,Republican,Somewhat conservative,Nothing in particular,Never,Not very concerned
70000949,NY,Republican,Somewhat conservative,Protestant,Not applicable/Does not have vaginal intercourse/sex,Very concerned
70000950,CA,Democrat,Moderate,"Catholic, Roman Catholic",Never,Somewhat concerned
70000951,FL,Independent,Somewhat conservative,"Catholic, Roman Catholic",Never,Not at all concerned
70000952,PA,Democrat,Moderate,Protestant,Never,Very concerned
70000953,FL,Democrat,Somewhat liberal,Baptist,Every time,Somewhat concerned
70000955,ME,Republican,Somewhat conservative,Protestant,Once in a while,Not very concerned
70000957,TX,Democrat,Somewhat liberal,Nothing in particular,Every time,Not very concerned
70000958,PA,Republican,Very liberal,"Catholic, Roman Catholic",Never,Very concerned
70000959,RI,Democrat,Somewhat liberal,Protestant,Every time,Somewhat concerned
70000960,CO,Democrat,Very liberal,Protestant,Every time,Somewhat concerned
70000961,NE,Republican,Somewhat conservative,Protestant,Every time,Somewhat concerned
70000962,NJ,Democrat,Moderate,Christian (Just Christian),Never,Very concerned
70000963,NY,Independent,Moderate,Protestant,Every time,Not very concerned
70000964,MS,Refused,Refused,Nothing in particular,Never,Not very concerned